"FLIR_ID_Year","FLIR_ID","site","date","time","survey_time","photo_type","determined_usage","air_temperature_c","humidity","microhabitat_type","distance_from_object_m","meter_marker","marker_number","direction","record_id","latitude.x","longitude.x","latitude.y","longitude.y","observer","FLIR_ID_Date"
"FLIR0931_2024","FLIR0931","Wood Lab Pond",2024-04-13,"20:42","Night","transect",NA,11.8,64.3,NA,1.41,2,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6421233800057,-80.4288414889197,41.6418750792,-80.4288739704,"Myah Madril","FLIR0931_2024-04"
"FLIR0933_2024","FLIR0933","Wood Lab Pond",2024-04-13,"20:42","Night","transect",NA,11.8,64.3,NA,1.22,2,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6421459607151,-80.4288769121055,41.6418750792,-80.4288739704,"Myah Madril","FLIR0933_2024-04"
"FLIR0935_2024","FLIR0935","Wood Lab Pond",2024-04-13,"20:43","Night","transect",NA,11.8,64.3,NA,1.37,2,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420209581846,-80.4288805054719,41.6418750792,-80.4288739704,"Myah Madril","FLIR0935_2024-04"
"FLIR0937_2024","FLIR0937","Wood Lab Pond",2024-04-13,"20:43","Night","transect",NA,11.8,64.3,NA,1.32,3,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420544863697,-80.42885194597,41.6418750792,-80.4288739704,"Myah Madril","FLIR0937_2024-04"
"FLIR0939_2024","FLIR0939","Wood Lab Pond",2024-04-13,"20:43","Night","transect",NA,11.8,64.3,NA,1.36,3,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420262915689,-80.4288447353393,41.6418750792,-80.4288739704,"Myah Madril","FLIR0939_2024-04"
"FLIR0941_2024","FLIR0941","Wood Lab Pond",2024-04-13,"20:43","Night","transect",NA,11.8,64.3,NA,1.29,3,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420686267073,-80.4288742229221,41.6418750792,-80.4288739704,"Myah Madril","FLIR0941_2024-04"
"FLIR0943_2024","FLIR0943","Wood Lab Pond",2024-04-13,"20:44","Night","transect",NA,11.8,64.3,NA,1.3,3,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420703062098,-80.4288804018699,41.6418750792,-80.4288739704,"Myah Madril","FLIR0943_2024-04"
"FLIR0945_2024","FLIR0945","Wood Lab Pond",2024-04-13,"20:44","Night","transect",NA,11.8,64.3,NA,1.37,4,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420881106158,-80.4289268855546,41.6418750792,-80.4288739704,"Myah Madril","FLIR0945_2024-04"
"FLIR0947_2024","FLIR0947","Wood Lab Pond",2024-04-13,"20:44","Night","transect",NA,11.8,64.3,NA,1.38,4,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420727946286,-80.4290062779047,41.6418750792,-80.4288739704,"Myah Madril","FLIR0947_2024-04"
"FLIR0951_2024","FLIR0951","Wood Lab Pond",2024-04-13,"20:45","Night","transect",NA,11.8,64.3,NA,1.32,4,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6421062613504,-80.4289518661306,41.6418750792,-80.4288739704,"Myah Madril","FLIR0951_2024-04"
"FLIR0953_2024","FLIR0953","Wood Lab Pond",2024-04-13,"20:45","Night","transect",NA,11.8,64.3,NA,1.22,4,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6421476903195,-80.4289437808546,41.6418750792,-80.4288739704,"Myah Madril","FLIR0953_2024-04"
"FLIR0955_2024","FLIR0955","Wood Lab Pond",2024-04-13,"20:46","Night","transect",NA,11.8,64.3,NA,1.37,5,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420828796093,-80.4290014417065,41.6418750792,-80.4288739704,"Myah Madril","FLIR0955_2024-04"
"FLIR0957_2024","FLIR0957","Wood Lab Pond",2024-04-13,"20:46","Night","transect",NA,11.8,64.3,NA,1.29,5,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420284090858,-80.4289363721666,41.6418750792,-80.4288739704,"Myah Madril","FLIR0957_2024-04"
"FLIR0959_2024","FLIR0959","Wood Lab Pond",2024-04-13,"20:46","Night","transect",NA,11.8,64.3,NA,1.27,5,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420274025831,-80.4288922873845,41.6418750792,-80.4288739704,"Myah Madril","FLIR0959_2024-04"
"FLIR0961_2024","FLIR0961","Wood Lab Pond",2024-04-13,"20:47","Night","transect",NA,11.8,64.3,NA,1.29,5,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420246915807,-80.4288799843241,41.6418750792,-80.4288739704,"Myah Madril","FLIR0961_2024-04"
"FLIR0963_2024","FLIR0963","Wood Lab Pond",2024-04-13,"20:47","Night","transect",NA,11.8,64.3,NA,1.38,6,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420780230118,-80.428954983014,41.6418750792,-80.4288739704,"Myah Madril","FLIR0963_2024-04"
"FLIR0965_2024","FLIR0965","Wood Lab Pond",2024-04-13,"20:47","Night","transect",NA,11.8,64.3,NA,1.38,6,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420912327135,-80.4289575216348,41.6418750792,-80.4288739704,"Myah Madril","FLIR0965_2024-04"
"FLIR0967_2024","FLIR0967","Wood Lab Pond",2024-04-13,"20:48","Night","transect",NA,11.8,64.3,NA,1.28,6,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6421093425636,-80.4289944292549,41.6418750792,-80.4288739704,"Myah Madril","FLIR0967_2024-04"
"FLIR0969_2024","FLIR0969","Wood Lab Pond",2024-04-13,"20:48","Night","transect",NA,11.8,64.3,NA,1.36,6,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420754400671,-80.4290838419001,41.6418750792,-80.4288739704,"Myah Madril","FLIR0969_2024-04"
"FLIR0971_2024","FLIR0971","Wood Lab Pond",2024-04-13,"20:48","Night","transect",NA,11.8,64.3,NA,1.44,7,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420595893484,-80.4289471438975,41.6418750792,-80.4288739704,"Myah Madril","FLIR0971_2024-04"
"FLIR0973_2024","FLIR0973","Wood Lab Pond",2024-04-13,"20:48","Night","transect",NA,11.8,64.3,NA,1.46,7,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420175111978,-80.428981880903,41.6418750792,-80.4288739704,"Myah Madril","FLIR0973_2024-04"
"FLIR0975_2024","FLIR0975","Wood Lab Pond",2024-04-13,"20:49","Night","transect",NA,11.8,64.3,NA,1.32,7,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420322145679,-80.4289997120703,41.6418750792,-80.4288739704,"Myah Madril","FLIR0975_2024-04"
"FLIR0977_2024","FLIR0977","Wood Lab Pond",2024-04-13,"20:49","Night","transect",NA,11.8,64.3,NA,1.14,7,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420697522376,-80.4289831951629,41.6418750792,-80.4288739704,"Myah Madril","FLIR0977_2024-04"
"FLIR0979_2024","FLIR0979","Wood Lab Pond",2024-04-13,"20:49","Night","transect",NA,11.8,64.3,NA,1.36,8,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420859776182,-80.4289924001505,41.6418750792,-80.4288739704,"Myah Madril","FLIR0979_2024-04"
"FLIR0981_2024","FLIR0981","Wood Lab Pond",2024-04-13,"20:50","Night","transect",NA,11.8,64.3,NA,1.32,8,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420851124419,-80.429029653844,41.6418750792,-80.4288739704,"Myah Madril","FLIR0981_2024-04"
"FLIR0983_2024","FLIR0983","Wood Lab Pond",2024-04-13,"20:50","Night","transect",NA,11.8,64.3,NA,1.25,8,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420503491187,-80.4290271912988,41.6418750792,-80.4288739704,"Myah Madril","FLIR0983_2024-04"
"FLIR0985_2024","FLIR0985","Wood Lab Pond",2024-04-13,"20:50","Night","transect",NA,11.8,64.3,NA,1.1,8,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420075205931,-80.429063001522,41.6418750792,-80.4288739704,"Myah Madril","FLIR0985_2024-04"
"FLIR0987_2024","FLIR0987","Wood Lab Pond",2024-04-13,"20:50","Night","transect",NA,11.8,64.3,NA,1.32,9,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6419889088148,-80.4290431228558,41.6418750792,-80.4288739704,"Myah Madril","FLIR0987_2024-04"
"FLIR0989_2024","FLIR0989","Wood Lab Pond",2024-04-13,"20:51","Night","transect",NA,11.8,64.3,NA,1.35,9,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420076503506,-80.4290134087094,41.6418750792,-80.4288739704,"Myah Madril","FLIR0989_2024-04"
"FLIR0991_2024","FLIR0991","Wood Lab Pond",2024-04-13,"20:51","Night","transect",NA,11.8,64.3,NA,1.18,9,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6419925626343,-80.4290480901673,41.6418750792,-80.4288739704,"Myah Madril","FLIR0991_2024-04"
"FLIR0993_2024","FLIR0993","Wood Lab Pond",2024-04-13,"20:51","Night","transect",NA,11.8,64.3,NA,1.21,9,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6419700083045,-80.4290658578284,41.6418750792,-80.4288739704,"Myah Madril","FLIR0993_2024-04"
"FLIR0995_2024","FLIR0995","Wood Lab Pond",2024-04-13,"20:52","Night","transect",NA,11.8,64.3,NA,1.28,10,NA,"North","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420193565874,-80.428996952611,41.6418750792,-80.4288739704,"Myah Madril","FLIR0995_2024-04"
"FLIR0997_2024","FLIR0997","Wood Lab Pond",2024-04-13,"20:52","Night","transect",NA,11.8,64.3,NA,1.27,10,NA,"East","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420428570514,-80.4290292322123,41.6418750792,-80.4288739704,"Myah Madril","FLIR0997_2024-04"
"FLIR0999_2024","FLIR0999","Wood Lab Pond",2024-04-13,"20:52","Night","transect",NA,11.8,64.3,NA,1.18,10,NA,"South","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420480878467,-80.4290416451601,41.6418750792,-80.4288739704,"Myah Madril","FLIR0999_2024-04"
"FLIR1001_2024","FLIR1001","Wood Lab Pond",2024-04-13,"20:52","Night","transect",NA,11.8,64.3,NA,1.12,10,NA,"West","c6c5207a-49cf-4300-90e9-5e7977709a07",41.6420909785827,-80.4290776612647,41.6418750792,-80.4288739704,"Myah Madril","FLIR1001_2024-04"
"FLIR0815_2024","FLIR0815","Phelps Pond",2024-03-15,"21:49","Night","transect",NA,6,73,NA,2.46,0,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909552228529,-80.5125169763872,41.6910834448,-80.5125863351,"Myah Madril","FLIR0815_2024-03"
"FLIR0817_2024","FLIR0817","Phelps Pond",2024-03-15,"21:52","Night","transect",NA,6,73,NA,1.77,0,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909552230835,-80.5124400255333,41.6910834448,-80.5125863351,"Myah Madril","FLIR0817_2024-03"
"FLIR0819_2024","FLIR0819","Phelps Pond",2024-03-15,"21:52","Night","transect",NA,6,73,NA,2.46,0,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909593597465,-80.512502462821,41.6910834448,-80.5125863351,"Myah Madril","FLIR0819_2024-03"
"FLIR0821_2024","FLIR0821","Phelps Pond",2024-03-15,"21:54","Night","transect",NA,6,73,NA,2.68,0,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909166380067,-80.5125662912019,41.6910834448,-80.5125863351,"Myah Madril","FLIR0821_2024-03"
"FLIR0823_2024","FLIR0823","Phelps Pond",2024-03-15,"21:54","Night","transect",NA,6,73,NA,1.93,1,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908763654708,-80.5125936831112,41.6910834448,-80.5125863351,"Myah Madril","FLIR0823_2024-03"
"FLIR0825_2024","FLIR0825","Phelps Pond",2024-03-15,"21:55","Night","transect",NA,6,73,NA,1.42,1,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909143809112,-80.5127344983482,41.6910834448,-80.5125863351,"Myah Madril","FLIR0825_2024-03"
"FLIR0827_2024","FLIR0827","Phelps Pond",2024-03-15,"21:55","Night","transect",NA,6,73,NA,1.04,1,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908485905209,-80.512719280769,41.6910834448,-80.5125863351,"Myah Madril","FLIR0827_2024-03"
"FLIR0829_2024","FLIR0829","Phelps Pond",2024-03-15,"21:56","Night","transect",NA,6,73,NA,2.41,1,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908555558377,-80.5127521336074,41.6910834448,-80.5125863351,"Myah Madril","FLIR0829_2024-03"
"FLIR0831_2024","FLIR0831","Phelps Pond",2024-03-15,"21:56","Night","transect",NA,6,73,NA,1.82,2,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908727573936,-80.5126850843891,41.6910834448,-80.5125863351,"Myah Madril","FLIR0831_2024-03"
"FLIR0833_2024","FLIR0833","Phelps Pond",2024-03-15,"21:57","Night","transect",NA,6,73,NA,1.6,2,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909241978966,-80.5126944027421,41.6910834448,-80.5125863351,"Myah Madril","FLIR0833_2024-03"
"FLIR0835_2024","FLIR0835","Phelps Pond",2024-03-15,"21:57","Night","transect",NA,6,73,NA,2.3,2,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.690893159543,-80.5126621574317,41.6910834448,-80.5125863351,"Myah Madril","FLIR0835_2024-03"
"FLIR0837_2024","FLIR0837","Phelps Pond",2024-03-15,"21:57","Night","transect",NA,6,73,NA,2.25,2,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908822327379,-80.5126685167223,41.6910834448,-80.5125863351,"Myah Madril","FLIR0837_2024-03"
"FLIR0839_2024","FLIR0839","Phelps Pond",2024-03-15,"22:00","Night","transect",NA,6,73,NA,1.84,3,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909357607784,-80.5126854459456,41.6910834448,-80.5125863351,"Myah Madril","FLIR0839_2024-03"
"FLIR0841_2024","FLIR0841","Phelps Pond",2024-03-15,"22:00","Night","transect",NA,6,73,NA,1.38,3,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909273506687,-80.5126313040955,41.6910834448,-80.5125863351,"Myah Madril","FLIR0841_2024-03"
"FLIR0843_2024","FLIR0843","Phelps Pond",2024-03-15,"22:01","Night","transect",NA,6,73,NA,2.02,3,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909141526829,-80.5126483628009,41.6910834448,-80.5125863351,"Myah Madril","FLIR0843_2024-03"
"FLIR0845_2024","FLIR0845","Phelps Pond",2024-03-15,"22:01","Night","transect",NA,6,73,NA,2.11,3,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908787404297,-80.5126379667939,41.6910834448,-80.5125863351,"Myah Madril","FLIR0845_2024-03"
"FLIR0847_2024","FLIR0847","Phelps Pond",2024-03-15,"22:01","Night","transect",NA,6,73,NA,1.72,4,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908689762633,-80.5126925846527,41.6910834448,-80.5125863351,"Myah Madril","FLIR0847_2024-03"
"FLIR0849_2024","FLIR0849","Phelps Pond",2024-03-15,"22:02","Night","transect",NA,6,73,NA,1.26,4,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909010530241,-80.512684454165,41.6910834448,-80.5125863351,"Myah Madril","FLIR0849_2024-03"
"FLIR0851_2024","FLIR0851","Phelps Pond",2024-03-15,"22:02","Night","transect",NA,6,73,NA,1.54,4,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909136470942,-80.512682891208,41.6910834448,-80.5125863351,"Myah Madril","FLIR0851_2024-03"
"FLIR0853_2024","FLIR0853","Phelps Pond",2024-03-15,"22:03","Night","transect",NA,6,73,NA,1.74,4,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909341461542,-80.5126367899983,41.6910834448,-80.5125863351,"Myah Madril","FLIR0853_2024-03"
"FLIR0855_2024","FLIR0855","Phelps Pond",2024-03-15,"22:03","Night","transect",NA,6,73,NA,1.55,5,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6909329912592,-80.5126286542599,41.6910834448,-80.5125863351,"Myah Madril","FLIR0855_2024-03"
"FLIR0857_2024","FLIR0857","Phelps Pond",2024-03-15,"22:03","Night","transect",NA,6,73,NA,1.3,5,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908672337634,-80.5126845860864,41.6910834448,-80.5125863351,"Myah Madril","FLIR0857_2024-03"
"FLIR0859_2024","FLIR0859","Phelps Pond",2024-03-15,"22:04","Night","transect",NA,6,73,NA,1.65,5,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.690835827329,-80.5127199211937,41.6910834448,-80.5125863351,"Myah Madril","FLIR0859_2024-03"
"FLIR0861_2024","FLIR0861","Phelps Pond",2024-03-15,"22:04","Night","transect",NA,6,73,NA,1.59,5,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908231912646,-80.512688694324,41.6910834448,-80.5125863351,"Myah Madril","FLIR0861_2024-03"
"FLIR0863_2024","FLIR0863","Phelps Pond",2024-03-15,"22:04","Night","transect",NA,6,73,NA,1.54,6,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.690827807867,-80.5126614334857,41.6910834448,-80.5125863351,"Myah Madril","FLIR0863_2024-03"
"FLIR0865_2024","FLIR0865","Phelps Pond",2024-03-15,"22:05","Night","transect",NA,6,73,NA,1.32,6,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6907931250835,-80.5127468498045,41.6910834448,-80.5125863351,"Myah Madril","FLIR0865_2024-03"
"FLIR0867_2024","FLIR0867","Phelps Pond",2024-03-15,"22:05","Night","transect",NA,6,73,NA,1.44,6,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908701364032,-80.512648857198,41.6910834448,-80.5125863351,"Myah Madril","FLIR0867_2024-03"
"FLIR0869_2024","FLIR0869","Phelps Pond",2024-03-15,"22:06","Night","transect",NA,6,73,NA,1.77,6,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.69089724634,-80.5126424183586,41.6910834448,-80.5125863351,"Myah Madril","FLIR0869_2024-03"
"FLIR0871_2024","FLIR0871","Phelps Pond",2024-03-15,"22:06","Night","transect",NA,6,73,NA,1.52,7,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908832334397,-80.5126487637286,41.6910834448,-80.5125863351,"Myah Madril","FLIR0871_2024-03"
"FLIR0873_2024","FLIR0873","Phelps Pond",2024-03-15,"22:06","Night","transect",NA,6,73,NA,1.3,7,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.690847600009,-80.5127025301745,41.6910834448,-80.5125863351,"Myah Madril","FLIR0873_2024-03"
"FLIR0875_2024","FLIR0875","Phelps Pond",2024-03-15,"22:07","Night","transect",NA,6,73,NA,1.43,7,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908218131955,-80.5127187259508,41.6910834448,-80.5125863351,"Myah Madril","FLIR0875_2024-03"
"FLIR0877_2024","FLIR0877","Phelps Pond",2024-03-15,"22:07","Night","transect",NA,6,73,NA,1.64,7,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908138102289,-80.5127098442201,41.6910834448,-80.5125863351,"Myah Madril","FLIR0877_2024-03"
"FLIR0879_2024","FLIR0879","Phelps Pond",2024-03-15,"22:07","Night","transect",NA,6,73,NA,1.53,8,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908373182901,-80.5127245694781,41.6910834448,-80.5125863351,"Myah Madril","FLIR0879_2024-03"
"FLIR0881_2024","FLIR0881","Phelps Pond",2024-03-15,"22:08","Night","transect",NA,6,73,NA,1.31,8,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908570020148,-80.5127306850206,41.6910834448,-80.5125863351,"Myah Madril","FLIR0881_2024-03"
"FLIR0883_2024","FLIR0883","Phelps Pond",2024-03-15,"22:08","Night","transect",NA,6,73,NA,1.43,8,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908544565027,-80.5127089235625,41.6910834448,-80.5125863351,"Myah Madril","FLIR0883_2024-03"
"FLIR0885_2024","FLIR0885","Phelps Pond",2024-03-15,"22:08","Night","transect",NA,6,73,NA,2.04,8,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6907961655762,-80.5127137378586,41.6910834448,-80.5125863351,"Myah Madril","FLIR0885_2024-03"
"FLIR0887_2024","FLIR0887","Phelps Pond",2024-03-15,"22:09","Night","transect",NA,6,73,NA,1.51,9,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908278378988,-80.512721770916,41.6910834448,-80.5125863351,"Myah Madril","FLIR0887_2024-03"
"FLIR0889_2024","FLIR0889","Phelps Pond",2024-03-15,"22:09","Night","transect",NA,6,73,NA,1.25,9,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908568335461,-80.5127413330552,41.6910834448,-80.5125863351,"Myah Madril","FLIR0889_2024-03"
"FLIR0891_2024","FLIR0891","Phelps Pond",2024-03-15,"22:09","Night","transect",NA,6,73,NA,1.5,9,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.690809656166,-80.512758919268,41.6910834448,-80.5125863351,"Myah Madril","FLIR0891_2024-03"
"FLIR0893_2024","FLIR0893","Phelps Pond",2024-03-15,"22:09","Night","transect",NA,6,73,NA,1.49,9,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6907984955339,-80.5127755293905,41.6910834448,-80.5125863351,"Myah Madril","FLIR0893_2024-03"
"FLIR0895_2024","FLIR0895","Phelps Pond",2024-03-15,"22:10","Night","transect",NA,6,73,NA,1.56,10,NA,"North","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908318585532,-80.5127628251127,41.6910834448,-80.5125863351,"Myah Madril","FLIR0895_2024-03"
"FLIR0897_2024","FLIR0897","Phelps Pond",2024-03-15,"22:10","Night","transect",NA,6,73,NA,1.3,10,NA,"East","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908350784795,-80.5127577367314,41.6910834448,-80.5125863351,"Myah Madril","FLIR0897_2024-03"
"FLIR0899_2024","FLIR0899","Phelps Pond",2024-03-15,"22:10","Night","transect",NA,6,73,NA,1.43,10,NA,"South","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908473805289,-80.5127584310467,41.6910834448,-80.5125863351,"Myah Madril","FLIR0899_2024-03"
"FLIR0901_2024","FLIR0901","Phelps Pond",2024-03-15,"22:11","Night","transect",NA,6,73,NA,1.45,10,NA,"West","bc5d0ffa-4fea-4363-ae31-a601a8365431",41.6908370707215,-80.51271063975,41.6910834448,-80.5125863351,"Myah Madril","FLIR0901_2024-03"
"FLIR0753_2023","FLIR0753","Vorisek Pond",2023-10-27,"19:36","Night","transect","good",19.5,84.7,NA,1.56,10,NA,"North","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121239,-80.3913251,41.7120923,-80.3914088,"Rachel Verdi","FLIR0753_2023-10"
"FLIR0755_2023","FLIR0755","Vorisek Pond",2023-10-27,"19:37","Night","transect","good",19.5,84.7,NA,1.49,10,NA,"South","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121435,-80.3913266,41.7120923,-80.3914088,"Rachel Verdi","FLIR0755_2023-10"
"FLIR0757_2023","FLIR0757","Vorisek Pond",2023-10-27,"19:37","Night","transect","good",19.5,84.7,NA,1.55,10,NA,"East","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121402,-80.3913213,41.7120923,-80.3914088,"Rachel Verdi","FLIR0757_2023-10"
"FLIR0759_2023","FLIR0759","Vorisek Pond",2023-10-27,"19:38","Night","transect","good",19.5,84.7,NA,1.48,10,NA,"West","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121413,-80.3913244,41.7120923,-80.3914088,"Rachel Verdi","FLIR0759_2023-10"
"FLIR0761_2023","FLIR0761","Vorisek Pond",2023-10-27,"19:38","Night","transect","good",19.5,84.7,NA,1.53,8,NA,"North","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121599,-80.3913353,41.7120923,-80.3914088,"Rachel Verdi","FLIR0761_2023-10"
"FLIR0763_2023","FLIR0763","Vorisek Pond",2023-10-27,"19:39","Night","transect","good",19.5,84.7,NA,1.5,8,NA,"South","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121702,-80.3913743,41.7120923,-80.3914088,"Rachel Verdi","FLIR0763_2023-10"
"FLIR0767_2023","FLIR0767","Vorisek Pond",2023-10-27,"19:39","Night","transect","good",19.5,84.7,NA,1.59,8,NA,"East","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121719,-80.3913686,41.7120923,-80.3914088,"Rachel Verdi","FLIR0767_2023-10"
"FLIR0771_2023","FLIR0771","Vorisek Pond",2023-10-27,"19:40","Night","transect","good",19.5,84.7,NA,1.51,8,NA,"West","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121875,-80.3913739,41.7120923,-80.3914088,"Rachel Verdi","FLIR0771_2023-10"
"FLIR0773_2023","FLIR0773","Vorisek Pond",2023-10-27,"19:42","Night","transect","good",19.5,84.7,NA,1.39,6,NA,"North","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121397,-80.3913425,41.7120923,-80.3914088,"Rachel Verdi","FLIR0773_2023-10"
"FLIR0775_2023","FLIR0775","Vorisek Pond",2023-10-27,"19:43","Night","transect","good",19.5,84.7,NA,1.51,6,NA,"South","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.712173,-80.3913467,41.7120923,-80.3914088,"Rachel Verdi","FLIR0775_2023-10"
"FLIR0777_2023","FLIR0777","Vorisek Pond",2023-10-27,"19:43","Night","transect","good",19.5,84.7,NA,1.71,6,NA,"East","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121673,-80.3913417,41.7120923,-80.3914088,"Rachel Verdi","FLIR0777_2023-10"
"FLIR0779_2023","FLIR0779","Vorisek Pond",2023-10-27,"19:43","Night","transect","good",19.5,84.7,NA,1.51,6,NA,"West","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121614,-80.3913401,41.7120923,-80.3914088,"Rachel Verdi","FLIR0779_2023-10"
"FLIR0781_2023","FLIR0781","Vorisek Pond",2023-10-27,"19:44","Night","transect","good",19.5,84.7,NA,1.5,4,NA,"North","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7121685,-80.3913363,41.7120923,-80.3914088,"Rachel Verdi","FLIR0781_2023-10"
"FLIR0785_2023","FLIR0785","Vorisek Pond",2023-10-27,"19:44","Night","transect","good",19.5,84.7,NA,1.43,4,NA,"South","e51a4521-169d-4766-9dc3-20da4ff0bc24",41.7122009,-80.391359,41.7120923,-80.3914088,"Rachel Verdi","FLIR0785_2023-10"
